#schema: NinjaDataExport/v1, delimiter=comma, headerRow=2, emptyFieldsAllowed=true, time=ISO8601, instrument=NQ, timeframe=Minute_5, tradingHours=CME US Index Futures ETH, vwap=tick, tz=Local
timestamp,instrument,period,open,high,low,close,volume,ema20,ema50,ema200,rsi14,atr14,vwap,vwap_upper1,vwap_upper2,vwap_upper3,vwap_lower1,vwap_lower2,vwap_lower3,session_date
2025-09-11T07:15:00.000,NQ,Minute_5,24183.25,24183.25,24180.5,24181.75,123,24174.992978,24165.45718743,24149.34032506,65.36044835,6.07200813,24145.41581523,24164.8185004,24126.01313006,24184.22118556,24106.6104449,24203.62387073,24087.20775973,2025-09-11
2025-09-11T07:20:00.000,NQ,Minute_5,24181.5,24183.5,24177,24179.75,290,24175.44602771,24166.01768989,24149.64290889,61.37240156,6.10257898,24145.66886972,24165.22575068,24126.11198877,24184.78263163,24106.55510782,24204.33951258,24086.99822687,2025-09-11
2025-09-11T07:25:00.000,NQ,Minute_5,24179.75,24182.75,24177.5,24178,173,24175.68926317,24166.4875844,24149.925069,58.03558506,6.04168048,24145.81789946,24165.46327567,24126.17252325,24185.10865187,24106.52714705,24204.75402808,24086.88177084,2025-09-11
2025-09-11T07:30:00.000,NQ,Minute_5,24178.5,24182.5,24176.5,24181,178,24176.19504763,24167.05669874,24150.23427229,61.86354526,6.03870331,24145.96663307,24165.6951773,24126.23808883,24185.42372154,24106.5095446,24205.15226578,24086.78100036,2025-09-11
2025-09-11T07:35:00.000,NQ,Minute_5,24180.5,24182.25,24177.5,24182.25,262,24176.77170976,24167.65251447,24150.55283675,63.36315333,5.94665307,24146.18555286,24166.03635624,24126.33474949,24185.88715961,24106.48394611,24205.73796299,24086.63314274,2025-09-11
2025-09-11T07:40:00.000,NQ,Minute_5,24182.25,24187.75,24179,24184,495,24177.46011835,24168.29359234,24150.88564434,65.41363144,6.14689214,24146.63383326,24166.77721438,24126.49045215,24186.9205955,24106.34707103,24207.06397662,24086.20368991,2025-09-11
2025-09-11T07:45:00.000,NQ,Minute_5,24184,24190.25,24183.5,24186.75,304,24178.34486899,24169.01737303,24151.2425036,68.40603719,6.18997127,24146.92954562,24167.2902901,24126.56880114,24187.65103457,24106.20805667,24208.01177905,24085.84731219,2025-09-11
2025-09-11T07:50:00.000,NQ,Minute_5,24186.25,24193.5,24184.5,24191.5,572,24179.59773861,24169.89904468,24151.64307571,72.78585295,6.39068761,24147.50459763,24168.30847451,24126.70072076,24189.11235139,24105.89684388,24209.91622826,24085.092967,2025-09-11
2025-09-11T07:55:00.000,NQ,Minute_5,24191,24192.75,24181.25,24185,401,24180.11223969,24170.491239,24151.9749854,60.4385948,6.75563849,24147.86387862,24168.89299049,24126.83476676,24189.92210235,24105.8056549,24210.95121421,24084.77654304,2025-09-11
2025-09-11T08:00:00.000,NQ,Minute_5,24184.75,24187.75,24183.5,24183.75,263,24180.45869306,24171.01119041,24152.2911547,58.38732188,6.57666431,24148.0973069,24169.26896447,24126.92564934,24190.44062203,24105.75399178,24211.61227959,24084.58233422,2025-09-11
